review_id,platform,date,star_rating,title,text,language,location,url,is_crypto
69e270423bd5f826c3ca797d,trustpilot,2026-04-17T19:39:14.000Z,5,Best bank ever,Best bank ever. And not just a bank. I recently booked my holiday on Revpoints and saved a ton + it was so efficient.,en,GB,https://www.trustpilot.com/reviews/69e270423bd5f826c3ca797d,False
69e2702d09cb4733ceb3a6d1,trustpilot,2026-04-17T19:38:53.000Z,5,Servis super,Servis super,en,PL,https://www.trustpilot.com/reviews/69e2702d09cb4733ceb3a6d1,False
69e2702ba7d7182e1b843e45,trustpilot,2026-04-17T19:38:51.000Z,4,Everything is good,Everything is good ,en,MA,https://www.trustpilot.com/reviews/69e2702ba7d7182e1b843e45,False
69e27020f122a92bfb92c08f,trustpilot,2026-04-17T19:38:40.000Z,5,Easy to use and safe,Easy to use and safe ,en,IE,https://www.trustpilot.com/reviews/69e27020f122a92bfb92c08f,False
69e268eafae617d1fe45e223,trustpilot,2026-04-17T19:07:54.000Z,5,Nice and easy to use!,Nice and easy to use!,en,GB,https://www.trustpilot.com/reviews/69e268eafae617d1fe45e223,False
69e26837fab9df71a48ccf5e,trustpilot,2026-04-17T19:04:55.000Z,5,Great,It is a great application and banking system,en,BG,https://www.trustpilot.com/reviews/69e26837fab9df71a48ccf5e,False
69e2680cbdcf3a943d0898ed,trustpilot,2026-04-17T19:04:12.000Z,2,Using app seems easy but soon becomes…,Using app seems easy but soon becomes frustatring.  This is not made any easier by not being able to pick up the phone to speak with someone.,en,GB,https://www.trustpilot.com/reviews/69e2680cbdcf3a943d0898ed,False
69e25ccd512e5d47efe2929d,trustpilot,2026-04-17T18:16:13.000Z,5,Friendly interface,Friendly interface.  Quick transaction (when needed). High level of protecting from scams. ,en,UA,https://www.trustpilot.com/reviews/69e25ccd512e5d47efe2929d,False
69e25cb6b07b6e3bc3ca1e80,trustpilot,2026-04-17T18:15:50.000Z,5,So easy to use,So easy to use ,en,JE,https://www.trustpilot.com/reviews/69e25cb6b07b6e3bc3ca1e80,False
69e25ada4a6a2e2244e085ea,trustpilot,2026-04-17T18:07:54.000Z,5,Easy transactions,"Easy transactions, easy to use app, good customer service, innovative",en,IT,https://www.trustpilot.com/reviews/69e25ada4a6a2e2244e085ea,False
69e2566d8f3d55010681f928,trustpilot,2026-04-17T17:49:01.000Z,5,Easy way to use currency in any country…,Easy way to use currency in any country and easy to transfer monies to boost account . ,en,GB,https://www.trustpilot.com/reviews/69e2566d8f3d55010681f928,False
69e2566082fe1689c389533c,trustpilot,2026-04-17T17:48:48.000Z,5,Convenient ,Convenience in transferring money ,en,IE,https://www.trustpilot.com/reviews/69e2566082fe1689c389533c,False
69e24ff0ee2d6264ecfb7c6b,trustpilot,2026-04-17T17:21:20.000Z,5,Good Company,"Good Company. Fast delivery,and easy Application..🤗🤗",en,RO,https://www.trustpilot.com/reviews/69e24ff0ee2d6264ecfb7c6b,False
69e24f8ea62ba562fedc367f,trustpilot,2026-04-17T17:19:42.000Z,4,Love it but please make the app more intuitive,"Fantastic service just the app could be a bit more intuitive, sometimes I spend a lot of time searching for a specific function ",en,TR,https://www.trustpilot.com/reviews/69e24f8ea62ba562fedc367f,False
69e2435b26d763292c4fa9cb,trustpilot,2026-04-17T16:27:39.000Z,5,I am very impressed with revolut,"I am very impressed with the app, the ease of using it , it's very clear.  Everything has worked well and and it has been very easy to use.  I am very happy with the card and it is suiting my needs very well.  I wasn't going to get this account but was recommended by my daughter.  I would absolutely recommend it.  ",en,GB,https://www.trustpilot.com/reviews/69e2435b26d763292c4fa9cb,False
69e23db363b1b4fd6653c021,trustpilot,2026-04-17T16:03:31.000Z,5,Krzysztof S,I’m very satisfied with Revolut — I’ve seen for myself how safe and simple the banking is. I highly recommend it to everyone.,en,IE,https://www.trustpilot.com/reviews/69e23db363b1b4fd6653c021,False
69e23ad20116c3f5f90bbd8e,trustpilot,2026-04-17T15:51:14.000Z,5,The best♥️♥️♥️♥️♥️♥️♥️,The best♥️♥️♥️♥️♥️♥️♥️,en,RO,https://www.trustpilot.com/reviews/69e23ad20116c3f5f90bbd8e,False
69e2388de54dcd89c8ae1e44,trustpilot,2026-04-17T15:41:33.000Z,5,Very nice UI.,Very nice UI.,en,CZ,https://www.trustpilot.com/reviews/69e2388de54dcd89c8ae1e44,False
69e2386aab1b86c2c1b2b1ce,trustpilot,2026-04-17T15:40:58.000Z,5,Just the best service,Just the best service ,en,ES,https://www.trustpilot.com/reviews/69e2386aab1b86c2c1b2b1ce,False
69e233700d49c7a407e78ec4,trustpilot,2026-04-17T15:19:44.000Z,5,The best mobile app,The best mobile app ,en,MT,https://www.trustpilot.com/reviews/69e233700d49c7a407e78ec4,False
69e2288b10a6741c8de552eb,trustpilot,2026-04-17T14:33:15.000Z,5,Everything was so easy and fast.,Everything was so easy and fast.,en,ES,https://www.trustpilot.com/reviews/69e2288b10a6741c8de552eb,False
69e226021971c4e39042de90,trustpilot,2026-04-17T14:22:26.000Z,3,Stil bad,To expensive,en,RO,https://www.trustpilot.com/reviews/69e226021971c4e39042de90,False
69e2138da8fe2eab8ea7ede3,trustpilot,2026-04-17T13:03:41.000Z,2,revolut is fine unless you are a low…,"revolut is fine unless you are a low profile client. We had yesterday a life risky moment where we had to dp
a payment by crypto of 47500 USD, in the middle of nowhere - and they blocked it, asking questions in front of all involved parties. Asked 25 times the same questions, asked to provide nonsense documents in a heavy situation about life and death. They kept blocking it while asking more questions. All the money on revolut above 15k is at risk. I tried to transfer all funds and guess what: BLOCKED again. 

This review is not for the typical standard traveller, backpacker or youngster. This is for all the people searching answers regarding high networth solutions. 

Revolut is definitively the wrong bank for such transactions. 

another example was on the 13/04/2026, where we made a transaction to the goverment / immigration in a country in africa as a team of 5. All transactions went trough except mine, cause revolut placed the receiver as „merchant“, which leaded to:
- pending visa status
- hotel cancellation
- private jet change if departure date with a fee of 38k USD 

and guess what: revolut dont care at all. 
The automated in-app chat stuff is absolute trash and not personal at all even if theres a human chatting.

Uncool. 
Deleting the „bank“ soon.",en,CH,https://www.trustpilot.com/reviews/69e2138da8fe2eab8ea7ede3,True
69e212fffe4287ccac3f0785,trustpilot,2026-04-17T13:01:19.000Z,5,Parfait 🦾🦾🦾,Parfait 🦾🦾🦾,en,FR,https://www.trustpilot.com/reviews/69e212fffe4287ccac3f0785,False
69e2105e53d8eff8623e8557,trustpilot,2026-04-17T12:50:06.000Z,5,Amazing service,"Amazing service, it's fast even for international transfers",en,GB,https://www.trustpilot.com/reviews/69e2105e53d8eff8623e8557,False
69e207efb8674e12ff844ca3,trustpilot,2026-04-17T12:14:07.000Z,5,First class from start up and…,First class from start up and progressive upgrades excellent service all round.,en,ES,https://www.trustpilot.com/reviews/69e207efb8674e12ff844ca3,False
69e205f93b174fdfcbd0acb6,trustpilot,2026-04-17T12:05:45.000Z,5,Revolut is very easy to use sending and…,Revolut is very easy to use sending and receiving money when needed is efficient,en,GI,https://www.trustpilot.com/reviews/69e205f93b174fdfcbd0acb6,False
69e204cda909a568c5ac4fe5,trustpilot,2026-04-17T12:00:45.000Z,4,Easy to use,"Easy to use, straight forward ",en,GB,https://www.trustpilot.com/reviews/69e204cda909a568c5ac4fe5,False
69e1ffe729d0f7d8d4335f37,trustpilot,2026-04-17T11:39:51.000Z,5,Easiness on doing everything.,Easiness on doing everything.,en,PT,https://www.trustpilot.com/reviews/69e1ffe729d0f7d8d4335f37,False
69e1fec2e1411361a4ba8bf5,trustpilot,2026-04-17T11:34:58.000Z,5,Profeska 🙂🙂👌,Profeska 🙂🙂👌,en,PL,https://www.trustpilot.com/reviews/69e1fec2e1411361a4ba8bf5,False
69e1fb6eb470ae035e014f32,trustpilot,2026-04-17T11:20:46.000Z,4,All good using revolut,All good using revolut ,en,IE,https://www.trustpilot.com/reviews/69e1fb6eb470ae035e014f32,False
69e1fa83cda7b8fc327ee3ef,trustpilot,2026-04-17T11:16:51.000Z,1,Very bad experience.,"Very bad experience.

I have had my account for years, I referred a friend and tried to set up a new account. The entire process has changed and you now are required to purchase a card to finish the account set up. (Ridiculous). I thought I may have clicked on the wrong option so started again after speaking with support about doing this and being told if we used the link the referral would still work.

Account was set up, all steps completed, no referral gift. Turns out, as  the process was restarted we did not qualify even though this was minutes apart, there was no exception. 

Then found out I could not use the account for the intended use of a joint account as the accounts were on different platforms. Was originally told the migration would take a few weeks. 

Asked again today to be told this would now take 2-3 months. Customer service was friendly and support bot works well but very unhappy with the entire process and felt more could have been done in way of compensation of my time due to internal issues.
",en,GB,https://www.trustpilot.com/reviews/69e1fa83cda7b8fc327ee3ef,False
69e1f61c89a11edb69765fa7,trustpilot,2026-04-17T10:58:04.000Z,5,Easy to use app,"Easy to use app, good responses very quick ",en,GB,https://www.trustpilot.com/reviews/69e1f61c89a11edb69765fa7,False
69e1f5735b15bfd7d6a3d2b7,trustpilot,2026-04-17T10:55:15.000Z,5,All OK,"All OK, super. ",en,CZ,https://www.trustpilot.com/reviews/69e1f5735b15bfd7d6a3d2b7,False
69e1f184b2357f2ae6c7143d,trustpilot,2026-04-17T10:38:28.000Z,5,Fabulous features,"Fabulous features, easy to use app",en,GB,https://www.trustpilot.com/reviews/69e1f184b2357f2ae6c7143d,False
69e1eed38ef1856fafee1b26,trustpilot,2026-04-17T10:26:59.000Z,5,Ease to use,"Ease to use, safe transactions",en,GR,https://www.trustpilot.com/reviews/69e1eed38ef1856fafee1b26,False
69e1ee9324e9b14d1e94175c,trustpilot,2026-04-17T10:25:55.000Z,5,Very useful ,Working great and very useful ,en,BG,https://www.trustpilot.com/reviews/69e1ee9324e9b14d1e94175c,False
69e1ed9551a3de3693504980,trustpilot,2026-04-17T10:21:41.000Z,5,Formidable,Formidable ,en,FR,https://www.trustpilot.com/reviews/69e1ed9551a3de3693504980,False
69e1ed2452152c46f402d533,trustpilot,2026-04-17T10:19:48.000Z,5,Super wow revolut ,Super super,en,RO,https://www.trustpilot.com/reviews/69e1ed2452152c46f402d533,False
69e1ecf6aba0c07a4eb6a6fb,trustpilot,2026-04-17T10:19:02.000Z,5,Really like revolut,"Really like revolut, particularly when travelling.",en,GB,https://www.trustpilot.com/reviews/69e1ecf6aba0c07a4eb6a6fb,False
69e1ec1ce1b268198acf2afb,trustpilot,2026-04-17T10:15:24.000Z,5,Is very good and easy with the aplication,Is very good and easy with the aplication and everything.I m happy and my experience is good.,en,GB,https://www.trustpilot.com/reviews/69e1ec1ce1b268198acf2afb,False
69e1ec0bd656dd681484f9a8,trustpilot,2026-04-17T10:15:07.000Z,5,excellent service,excellent service. Prompt messaging. Reasonable pricing,en,NL,https://www.trustpilot.com/reviews/69e1ec0bd656dd681484f9a8,False
69e1e9c47770aab5036c8a0b,trustpilot,2026-04-17T10:05:24.000Z,5,Is great,"Is great, trusted,good service ",en,DE,https://www.trustpilot.com/reviews/69e1e9c47770aab5036c8a0b,False
69e1e91c0a999cfd9d38a86e,trustpilot,2026-04-17T10:02:36.000Z,5,Revolut is all I need for my banking,"Revolut is all I need for my banking, clear, easy to use, great travel insurance and benefit, exchange rates....",en,CZ,https://www.trustpilot.com/reviews/69e1e91c0a999cfd9d38a86e,True
69e1e8cf8ba001b5bdb7a7c2,trustpilot,2026-04-17T10:01:19.000Z,5,Everything is easy ,"I use revolut card two years and make my life easier in every transaction 
Especially in my travels to abroad ",en,GR,https://www.trustpilot.com/reviews/69e1e8cf8ba001b5bdb7a7c2,False
69e1e79b565845d326f0f642,trustpilot,2026-04-17T09:56:11.000Z,5,Great bank,I have used Revolut banking for 3 years and have had to make some difficult transfers in that time. Revolut have made these transactions seamless and easy. The app is easy to use and easy to find payments and statements. Account protection has been excellent as everyday payments and purchases hassle free. ,en,GB,https://www.trustpilot.com/reviews/69e1e79b565845d326f0f642,False
69e1e735b8cc7711f6903a99,trustpilot,2026-04-17T09:54:29.000Z,5,I love this bank… very efficient,I love this bank… very efficient ,en,GB,https://www.trustpilot.com/reviews/69e1e735b8cc7711f6903a99,False
69e1e65d1319a0ff54e8e5bf,trustpilot,2026-04-17T09:50:53.000Z,5,From 5 stars,"From 5 stars, i give you 5 STARS",en,DE,https://www.trustpilot.com/reviews/69e1e65d1319a0ff54e8e5bf,False
69e1e40f231366b8b2726e66,trustpilot,2026-04-17T09:41:03.000Z,4,Good communication when monies is used.,"Good communication when monies is used.
",en,CY,https://www.trustpilot.com/reviews/69e1e40f231366b8b2726e66,False
69e1e0924027013a1d87c099,trustpilot,2026-04-17T09:26:10.000Z,4,Great bank with,"Great bank with. Great service. 
Plenty of promotion and up dates fast quick and easy to use 
Highly recommend anyone to sign up 

",en,GB,https://www.trustpilot.com/reviews/69e1e0924027013a1d87c099,False
69e1e021320811c56896df55,trustpilot,2026-04-17T09:24:17.000Z,5,Recommend!,User friendly and beneficial.,en,SE,https://www.trustpilot.com/reviews/69e1e021320811c56896df55,False
69e1dcbe2869e12af3e53ff3,trustpilot,2026-04-17T09:09:50.000Z,5,Been using Revolut for a number of…,Been using Revolut for a number of years now and am happy to continue.,en,GB,https://www.trustpilot.com/reviews/69e1dcbe2869e12af3e53ff3,False
69e1dc6bc0c9f61dfe0f56ff,trustpilot,2026-04-17T09:08:27.000Z,5,Easy to use app.,Easy to use app.,en,GB,https://www.trustpilot.com/reviews/69e1dc6bc0c9f61dfe0f56ff,False
69e1dbf5c403854e5c960f4a,trustpilot,2026-04-17T09:06:29.000Z,5,Milka,Milka b b b b. ,en,SK,https://www.trustpilot.com/reviews/69e1dbf5c403854e5c960f4a,False
69e1da3416c30b1642b42e84,trustpilot,2026-04-17T08:59:00.000Z,5,Best banking app by far.,"Best banking app by far.
Great UX and service.",en,SI,https://www.trustpilot.com/reviews/69e1da3416c30b1642b42e84,False
69e1d979047681d4c4513b01,trustpilot,2026-04-17T08:55:53.000Z,4,Its good when u have more payments in…,"Its good when u have more payments in different date,so you can do more ""pockets"" for more cash wheere you need",en,CZ,https://www.trustpilot.com/reviews/69e1d979047681d4c4513b01,False
69e1d6c2e52d39bb2c2a1ce9,trustpilot,2026-04-17T08:44:18.000Z,5,A great partner during travel,"I was looking for ways to exchange currency for our travels. Revolut proved to be the perfect tool for depositing and exchanging money in minutes at great rates. On top of that, the Revolut card is widely accepted.",en,US,https://www.trustpilot.com/reviews/69e1d6c2e52d39bb2c2a1ce9,True
69e1d52607156f811b377b6c,trustpilot,2026-04-17T08:37:26.000Z,5,Not having to carry cash,Not having to carry cash around makes life so easy and topping up the money is instant.,en,GB,https://www.trustpilot.com/reviews/69e1d52607156f811b377b6c,False
69e1d4e8827bdd2d25213c20,trustpilot,2026-04-17T08:36:24.000Z,4,The card on the app did its job and no…,The card on the app did its job and no issues 🙌🏼,en,GB,https://www.trustpilot.com/reviews/69e1d4e8827bdd2d25213c20,False
69e1d4d32b2827b7bef4418d,trustpilot,2026-04-17T08:36:03.000Z,1, Data collection that what revolut is,"Every couple of months you need to confirm details ,how much you make a year etc otherwise account will be restricted.Have accounts with other banks and don’t have to sunmit and resubmit and submit again and confirm id s etc .Interface is keep changing and getting bad to use as used to find features there and now there not there no more….use to be good 5 years ago now just a data collection in my vision.If this is keeping like that I’m gonna close account",en,GB,https://www.trustpilot.com/reviews/69e1d4d32b2827b7bef4418d,False
69e1d4187b7ecf35cb55a3b3,trustpilot,2026-04-17T08:32:56.000Z,5,Great card to use whilst on my holidays,Great card to use whilst on my holidays,en,GB,https://www.trustpilot.com/reviews/69e1d4187b7ecf35cb55a3b3,False
69e1d024e1783dab72faba09,trustpilot,2026-04-17T08:16:04.000Z,3,Annoyingly have to download a second…,Annoyingly have to download a second app to trade crypto at sensible rates otherwise a decent attempt as a bank/ trading platform,en,GB,https://www.trustpilot.com/reviews/69e1d024e1783dab72faba09,True
69e1cf7b2bd3573fd817ac59,trustpilot,2026-04-17T08:13:15.000Z,5,you are wonderful,"you are wonderful
",en,DE,https://www.trustpilot.com/reviews/69e1cf7b2bd3573fd817ac59,False
69e1cf64d6025859f4f7568b,trustpilot,2026-04-17T08:12:52.000Z,5,EXPERIENCE HAS BEEN WONDERFUL,"EXPERIENCE HAS BEEN WONDERFUL, EASY TO USE APP AND USER FRIENDLY INTERFACE",en,GB,https://www.trustpilot.com/reviews/69e1cf64d6025859f4f7568b,False
69e1cf626c27b8c5f1e25940,trustpilot,2026-04-17T08:12:50.000Z,5,The simplicity of everything is the key…,"The simplicity of everything is the key thing for me compared to a bricks and mortar ""bank"" where you often have to rely on the competence and experience of the person you are dealing with. 
 ",en,BG,https://www.trustpilot.com/reviews/69e1cf626c27b8c5f1e25940,False
69e1cf1d58649f18795779a2,trustpilot,2026-04-17T08:11:41.000Z,5,So simple to use our Revolut cards…,So simple to use our Revolut cards wherever we are in the world. ,en,GB,https://www.trustpilot.com/reviews/69e1cf1d58649f18795779a2,False
69e1c6e382260e71bc562101,trustpilot,2026-04-17T07:36:35.000Z,5,Banking made easy,Banking made easy,en,MT,https://www.trustpilot.com/reviews/69e1c6e382260e71bc562101,False
69e1c5b82680a69bf24339a9,trustpilot,2026-04-17T07:31:36.000Z,5,Transparent,"Transparent, easy to use, and useful.",en,RO,https://www.trustpilot.com/reviews/69e1c5b82680a69bf24339a9,False
69e1c5b82680a69bf24339a9,trustpilot,2026-04-17T07:31:36.000Z,5,Transparent,"Transparent, easy to use, and useful.",en,RO,https://www.trustpilot.com/reviews/69e1c5b82680a69bf24339a9,False
69e1c5434dd973e3f322b778,trustpilot,2026-04-17T07:29:39.000Z,5,Daily use,I find using Revolut very easy and I get a great exchange rate. ,en,ES,https://www.trustpilot.com/reviews/69e1c5434dd973e3f322b778,True
69e1bde1e9d9cc00974f68f1,trustpilot,2026-04-17T06:58:09.000Z,5,Comfortable and easy use.,Comfortable and easy use. ,en,SI,https://www.trustpilot.com/reviews/69e1bde1e9d9cc00974f68f1,False
69e1b9f3a56a7292ad1a568a,trustpilot,2026-04-17T06:41:23.000Z,5,I fully recommend Revolut,"I cannot complain as Revolut offered everything that I needed. Very easy for travel around the world,  the App is very good, money exchange is great, money transfers is very fast... money exchange between currencies used to be without feed during the weekends, now you have to pay these feeds, that is the only downside of the Revolut. ",en,GB,https://www.trustpilot.com/reviews/69e1b9f3a56a7292ad1a568a,True
69e1b3c151071ac691bf7f84,trustpilot,2026-04-17T06:14:57.000Z,5,I am satisfied with your Services,"I am satisfied with your Services, you are profssionals",en,NL,https://www.trustpilot.com/reviews/69e1b3c151071ac691bf7f84,False
69e1ad10900f940abad93eff,trustpilot,2026-04-17T05:46:24.000Z,5,Easy and safe,Easy and safe,en,RO,https://www.trustpilot.com/reviews/69e1ad10900f940abad93eff,False
69e1ac8ff00100fd0c25547b,trustpilot,2026-04-17T05:44:15.000Z,5,I’ve been using Revolut for a while…,"I’ve been using Revolut for a while now, and honestly, it’s one of the most convenient banking apps I’ve ever tried. The interface is super user-friendly, and everything—from sending money to tracking expenses—is fast and seamless.

What I really love is the ability to hold and exchange multiple currencies, which makes it perfect for traveling or sending money abroad. Transfers are quick, and the fees are very transparent compared to traditional banks. 

The app also offers great features like budgeting tools, savings vaults, and instant notifications, which help me stay in control of my finances at all times.

Overall, Revolut feels modern, efficient, and designed for how people actually manage money today. I’d definitely recommend it to anyone looking for a flexible and innovative banking solution.",en,DE,https://www.trustpilot.com/reviews/69e1ac8ff00100fd0c25547b,True
69e1a5c519c66d25f81a0aca,trustpilot,2026-04-17T05:15:17.000Z,5,Amazing,"Amazing, nice ",en,RO,https://www.trustpilot.com/reviews/69e1a5c519c66d25f81a0aca,False
69e1a10458556a2e95334c77,trustpilot,2026-04-17T04:55:00.000Z,5,Great service great understanding to…,"Great service great understanding to our need easy way to use the application .
Thank you and I trust you. Keep it up ",en,TN,https://www.trustpilot.com/reviews/69e1a10458556a2e95334c77,False
69e19a550d122af3496930c2,trustpilot,2026-04-17T04:26:29.000Z,5,Easy to use and good exchange rates…,Easy to use and good exchange rates make travelling easier,en,GB,https://www.trustpilot.com/reviews/69e19a550d122af3496930c2,True
69e1945f84f2497e85172df5,trustpilot,2026-04-17T04:01:05.000Z,3,"Interesting, but complicated, and can be dangerous. ","I know, and I'm not afraid to use a few features.
But if I have to use something new, the regulations and rules of operation are so intricate and complicated that I prefer not to start.",en,KG,https://www.trustpilot.com/reviews/69e1945f84f2497e85172df5,True
69e19089eaaf10841cbf1885,trustpilot,2026-04-17T03:44:42.000Z,5,Very easy to use,"Very easy to use, giving you financial security. ",en,GB,https://www.trustpilot.com/reviews/69e19089eaaf10841cbf1885,False
69e18e5c766fb6d8064c4de6,trustpilot,2026-04-17T03:35:53.000Z,5,Great services!,Immediate transaction and easy to use.,en,FR,https://www.trustpilot.com/reviews/69e18e5c766fb6d8064c4de6,False
69e18d5ea5f6989f908d4446,trustpilot,2026-04-17T03:31:15.000Z,5,Very easy to use,"Very easy to use, money can be moved  from one account to the other very quickly and is easy to do.",en,GB,https://www.trustpilot.com/reviews/69e18d5ea5f6989f908d4446,False
69e1890fc7eb79528da7cf11,trustpilot,2026-04-17T03:12:47.000Z,4,Update,"I am very happy with Revolut Métal, but:
- I'm not interested in your en subscriptions. 
- I prefer cashback like before.
- I hope you open in Asia ( HK, SG…)
Thanks you ",en,FR,https://www.trustpilot.com/reviews/69e1890fc7eb79528da7cf11,False
69e1879f6f829ecf09068117,trustpilot,2026-04-17T03:06:40.000Z,5,Because it's hassle free,"Because it's hassle free, easy and peace of mind. I've never experience a bank without restrictions. Revolut is fantastic. Thank you 😊 ",en,GB,https://www.trustpilot.com/reviews/69e1879f6f829ecf09068117,False
69e186519ad0d67dca4c0df7,trustpilot,2026-04-17T03:01:12.000Z,5,You are going very well,"   You are going very well, yours service is great.
   Thank you very much 😊",en,GR,https://www.trustpilot.com/reviews/69e186519ad0d67dca4c0df7,False
69e17f45f4489c3763f780a1,trustpilot,2026-04-17T02:31:01.000Z,5,Excellent service from revolut,"I use my card mainly abroad, your exchange rates are excellent, the card is easy to add money to, all in all its my go to card to use abroad.  ",en,GB,https://www.trustpilot.com/reviews/69e17f45f4489c3763f780a1,True
69e17a1a2d63284418ada6c9,trustpilot,2026-04-17T02:08:58.000Z,5,Very good I recommend using it,Very good I recommend using it ,en,DE,https://www.trustpilot.com/reviews/69e17a1a2d63284418ada6c9,False
69e17467d09c06485ace9d02,trustpilot,2026-04-17T01:44:39.000Z,5,Honestly speaking it is very helpful…,Honestly speaking it is very helpful and I’m satisfied thanks to Revolut service . Overall amazing ⭐️⭐️⭐️⭐️⭐️,en,GB,https://www.trustpilot.com/reviews/69e17467d09c06485ace9d02,False
