review_id,platform,country,date,star_rating,title,text,user_name,app_version,is_crypto
13904834423,app_store,us,2026-03-30T14:49:35-07:00,5,REVOLUTion,Turning banking on your side,Real Defensa,10.123.1,False
13904392961,app_store,us,2026-03-30T11:55:14-07:00,5,Maria,"I like very much Revolut card , is the best",Cotonel,10.123.1,False
13904367354,app_store,us,2026-03-30T11:45:55-07:00,5,Muy bueno,Es la mejor opción,Pedorrrool,10.123.1,False
13904279585,app_store,us,2026-03-30T11:14:24-07:00,5,Does the job,and nothing it doesn't need to,A thing for latex,10.123,False
13904277609,app_store,us,2026-03-30T11:13:43-07:00,5,I recommend,Best of bank,Adam son as,10.121,False
13903900645,app_store,us,2026-03-30T09:05:57-07:00,5,Not having Joint account is a blocker for us,"I have not really used the app, heard a lot of nice things, but my spouse and I live fully joint life and not having a Joint account feature is a no go.",Educated?,10.123.1,False
13903455556,app_store,us,2026-03-30T06:42:45-07:00,5,taf,Very great bank and system.,yahooboyz,10.123.1,False
13903192510,app_store,us,2026-03-30T05:14:20-07:00,5,Everything I could want,"Love the app, great service, everything I could want. It’s so easy to use, has loads of good features. Wouldn’t go back to a traditional bank now.",MAQ764,10.123.1,False
13902177949,app_store,us,2026-03-29T20:58:37-07:00,5,Best bank,Most efficient bank in Cyprus,Econjunky1,10.123,False
13901830391,app_store,us,2026-03-29T18:14:51-07:00,5,Bad,I been here so many times and ask for help did you help me hell no no one did I rate you guys as a F it’s sad how you do your customers,Tuck Tucker is mine in bing,10.123,False
13901616967,app_store,us,2026-03-29T16:40:34-07:00,5,Excellent Service,I have always used this app to exchange and send money home. Rates are great and gets remitted very quickly,Ohmer O,10.123,True
13900667288,app_store,us,2026-03-29T10:35:54-07:00,5,THE BEST BANK APP EVER,"To be honest, I have never come across a bank this easy and complete. You can do anything with it. Opening a bank app is so stressful for me but the Revolut interface makes it better. I actually enjoy checking the app even when I have no reason to do it lol. I love the pocket feature app ! Very helpful especially when you have to budget for several things at the same time and keep track of your spending.",www.frend,10.123,False
13900126504,app_store,us,2026-03-29T07:45:47-07:00,5,Amo,Excelente para uso de mis pagos inmediatos,Jose 😀,10.123,False
13898356261,app_store,us,2026-03-28T19:20:15-07:00,5,Great,Wish you had points for US but in Europe you get points :/ but good platform,Amandap345!!,10.123,False
13898166059,app_store,us,2026-03-28T18:01:48-07:00,5,10/10,L’app est clean,Brian_D_O_,10.123,False
13897480438,app_store,us,2026-03-28T13:19:56-07:00,5,🫶,🫶,TonandC,10.123,False
13896382821,app_store,us,2026-03-28T07:20:18-07:00,5,Igor litvak,This is an ingenious invention. Best thing that has happened to consumers in the last 30 yrs! I wish Revolut its continuous prosperity! Thank you!,pasha de lutvak boy,10.123,False
13896184056,app_store,us,2026-03-28T06:20:20-07:00,5,Peace of mind,"Easy to use, great integrations, low fees, transparency!",AlexHeRom,10.123,False
13896077547,app_store,us,2026-03-28T05:45:59-07:00,5,Great,Easy to use and love having it for travel,Sorensen House,10.123,False
13894705192,app_store,us,2026-03-27T19:32:14-07:00,5,Esse of use,"The App offers a great experience. Its easy to use, has great functionalities to help money management, including the creation of shared spaces with other people and ability to quickly execute repeatable transactions",Gibão,10.111.1,False
13894674907,app_store,us,2026-03-27T19:19:35-07:00,5,Rocks!,Love the features of this card. My wife and I have finally been  able to make a cash budget work and the features of this card are what make our budgeting success possible.,KCCKMarshall,10.123,False
13894483687,app_store,us,2026-03-27T18:02:31-07:00,5,Great services,Love this company. Fast and convenient. Works throughout the world.,Liberty4Eternity,10.123,False
13893276799,app_store,us,2026-03-27T10:19:37-07:00,5,Una aplicación muy buena,Con una esquema muy minimalista que me encanta y con una gran capacidad de moverle a lo que sea es una aplicación muy buena que me a ayudado en mi gestión den lo que llevo desde este año,Leveatan891,10.123,False
13893063329,app_store,us,2026-03-27T09:08:55-07:00,5,Mr Iury,Revolut works perfect for me.,IcDjaki,10.123,False
13892361570,app_store,us,2026-03-27T05:23:21-07:00,5,Good,I love it for the international transfers an the fact that it works everywhere,O.o.-.,10.123,False
13892233625,app_store,us,2026-03-27T04:37:08-07:00,5,Me encanta,"Es muy sencilla la app y funciona a la perfección, yo que suelo hacer pagos en EEUU las transferencias son súper rápidas y sencillas me encanta",genesisraybet,10.121,False
13892192905,app_store,us,2026-03-27T04:21:44-07:00,5,The Best,Amazing APP,RVMM1901,10.123,False
13891988892,app_store,us,2026-03-27T02:55:58-07:00,5,Brilliant!,So easy to use and makes coordinating UK and international accounts a breeze. Love it!,minima107,10.123,False
13891903708,app_store,us,2026-03-27T02:15:45-07:00,5,Best Bank in Europe,"I just love it, it connects me really easily with different currencies no additional fees also to transfer between friends that comes from different countries in Europe so it’s easy to share out payments. Nice to pay online and get temporary cards make it safe for not used websites. I love it ❤️",GaboRoque,10.123,False
13891355141,app_store,us,2026-03-26T21:30:03-07:00,5,Can’t complain,Just download it,Obbie.O,10.123,False
13890371648,app_store,us,2026-03-26T14:29:36-07:00,3,Muy muy bien pero,"Faltan algunas cosas que se usan mucho en Mexico: pago de servicios, pago de impuestos, cashback en lugar de millas, pagos programados con frecuencia bimestral, devolución de transferencias, tarjetas con Visa en lugar de MC, créditos personales.",mikemty9,10.123,False
13890347515,app_store,us,2026-03-26T14:20:13-07:00,4,Great product. Insurance not up to scratch,Great product. Insurance not up to scratch,radfdl,10.123,False
13889231430,app_store,us,2026-03-26T07:55:51-07:00,5,Engr.,Just love this banking app.,miio0405,10.123,False
13889146270,app_store,us,2026-03-26T07:28:55-07:00,5,Revolut,Amazing to use it,Eagleofcork1903,10.123,False
13889075428,app_store,us,2026-03-26T07:06:38-07:00,5,Live Revolut,Started using Revolut and decided to make it my primary bank !   Love it. This is a real review.  I really love it.,MicMac326,10.122,False
13889060818,app_store,us,2026-03-26T07:02:09-07:00,5,I am grateful for this app,10/10,Toyosi Yarrum,10.121,False
13888832648,app_store,us,2026-03-26T05:48:15-07:00,5,Excellent Bank,Excellent Bank,FM US,10.123,False
13888716353,app_store,us,2026-03-26T05:09:06-07:00,5,Easy to use,Revolut is very easy to use and gives you a ton of benefits and flexibility. For transferring money between personal bank accounts or sending money to other people it is really easy. Support is always available. Very intuitive system.,Soph_toff,10.123,False
13888277749,app_store,us,2026-03-26T02:07:40-07:00,5,Best bank ever,"I have never been so excited and happy with such bank , it provides me with all you need, transfer money, exchange, Visa cards, online payments, assets, stocks, crypto, lowest fares, eSims, lounge services, access to applications, insurance and compensations, and many many other things 
I can’t even imagine my life with Revolut 
Thanks Revolut, keep evolving",Dr. Mazen D,10.123,True
13887380277,app_store,us,2026-03-25T18:40:37-07:00,5,Customer Service?  Flaccid and impotent!,"I only regret that I am unable to give negative stars.  Account was locked, could not add, remove, linked cards or bank accounts.  No explanation as to why, only we are diligently working on restoring your account, we have no further information, we are sorry for your inconvenience, blaa, blaa, blaa.  Now, this is is all through their chat.  You can never actually speak with anyone.  Even a formal complaint sent via email was answered with “How is this chat we’ll handled?”  
That. Speaks. Volumes.  
Avoid!",ibYnot,10.123,False
13887223032,app_store,us,2026-03-25T17:34:54-07:00,5,Absolutely fantastic,You guys should teach other banks how to handle their business.,GaryD812,10.123,False
13886777108,app_store,us,2026-03-25T14:29:27-07:00,5,Neobanks for life,"I’ve had many different banking services I liked in many different countries. None of them are remotely close to the service, accessibility and experience I get using Revolut.",Eeekss,10.123,False
13886153211,app_store,us,2026-03-25T10:34:03-07:00,5,Great app,"Absolutely amazing app, has more features than any fintech, the rewards program is amazing",Anon14729,10.123,False
13885694735,app_store,us,2026-03-25T07:59:33-07:00,5,Super útil,Muy buena aplicación y extremadamente útil para transferencias internacionales,Patriciop6,10.123,False
13885607059,app_store,us,2026-03-25T07:31:21-07:00,5,Mr Overs,Top class App,Fastmoney1,10.123,False
13885353115,app_store,us,2026-03-25T06:08:08-07:00,5,Sally,Fast service and very convenient,zsumana,10.123,False
13884942049,app_store,us,2026-03-25T03:33:50-07:00,5,Good banking system,By far one of the best banks i have used,Kkb754,10.123,False
13884934131,app_store,us,2026-03-25T03:30:22-07:00,5,Exelente,Funciona muito bem,MKrebs2918,10.123,False
13884684678,app_store,us,2026-03-25T01:29:40-07:00,5,Without Revolut!,Without Revolut I wouldn’t have a job with AirTasker building IKEA!,KingJimmyC,10.121,False
13884218626,app_store,us,2026-03-24T21:18:49-07:00,5,Best bank app !!!,"Revolut is by far the most convenient banking app I’ve used. Instant notifications, great exchange rates, and easy international transfers make managing my money simple and stress-free. The interface is clear and modern, and new features like analytics and virtual cards make it feel more like a smart financial assistant than just a bank.",VOLKODAV123631,10.122,True
13884151024,app_store,us,2026-03-24T20:43:53-07:00,5,Seamless fix for a cross border lifestyle,"I recently moved overseas and so am constantly sending money all over the damn place (p2p, bill pay, a2a etc). Very grateful to the product team at Revolut for making the financial services part of the transition a little easier.",carthurgal,10.121,False
13884093779,app_store,us,2026-03-24T20:15:36-07:00,5,Great banking,Has what you do and what you don’t with other banking services,Batman#52,10.122,False
13884070138,app_store,us,2026-03-24T20:04:21-07:00,5,Best of the Best,You are the Best❤️❤️❤️ We believe in Revolut. I hope they take care of us the same way.,Elec440,10.122,False
13883238800,app_store,us,2026-03-24T14:11:54-07:00,5,Good,Working great,dps ity,10.122,False
13883234948,app_store,us,2026-03-24T14:10:22-07:00,5,Love it,Works great,Boy's Kenia,10.122,False
13882751632,app_store,us,2026-03-24T11:07:07-07:00,1,Lack of support when fraud occurred,I would like to submit feedback because I am shocked to see how Revolut is handling the case of my mother who was victim of fraud. She created a new account with a new bank to avoid being victim of fraud again… but Revolut refuses to send the remaining of her funds to her new personal account leaving her with little resources to live at 73 years old.,Jade Delevaux,10.122,False
13882118653,app_store,us,2026-03-24T07:28:38-07:00,5,Nice,Nice,alexnc12345,10.116,False
13882052855,app_store,us,2026-03-24T07:06:53-07:00,5,Funciona perfecto,"Es claro cada depósito y cada interés diario.
Fácil de usar para transferencias.
Muy seguro",Luisggg653,10.122,False
13881846189,app_store,us,2026-03-24T05:56:26-07:00,5,GREAT!,It’s worth it!!!,Jay Charmer,10.122,False
13881669203,app_store,us,2026-03-24T04:53:14-07:00,5,Excelente,Es el mejor banco q existe.,Oluperi,10.122,False
13881202379,app_store,us,2026-03-24T01:22:23-07:00,5,I love it,Очень удобно и без лишних заморочек,nezlob,10.122,False
13881194413,app_store,us,2026-03-24T01:18:13-07:00,5,Great app,Outstanding UI and ease of use and breadth of functionality. The only issue is the high fees for transferring money from a foreign account but the solution is to Wire money to the Revolut account rather than use Apple Pay or Bank Transfer. A few years ago there was not big fee for apple pay but now it’s an obscene percentage.,safadinator,10.122,False
13880916256,app_store,us,2026-03-23T22:41:53-07:00,5,Great flexibility,Best Service for international customers,DGR1234,10.122,False
13880091451,app_store,us,2026-03-23T16:09:45-07:00,1,Horrible,This app is horrible in order to verify my account. I have to get a passport. I cant use my ID.,Kkrates1,10.122,False
13879919340,app_store,us,2026-03-23T14:57:20-07:00,5,Major Idakwo,The ability for REVOLUT to connect with its customers in a very efficient manner through its IT without human personal contact is second to none and is highly appreciated. Please keep it up.,Idakwo,10.122,False
13878627252,app_store,us,2026-03-23T07:09:00-07:00,5,Good !!,I enjoy it !,asrfel,10.121,False
13878192508,app_store,us,2026-03-23T04:30:14-07:00,5,Отлично,Много лесно е банкирането. Преводите стават до минути. В повечето случаи няма такса от револют. Много съм доволен.,Teodorbo,10.121,False
13877985879,app_store,us,2026-03-23T02:54:39-07:00,5,Best bank ever,Hands down best bank ever,sorryalreadytaken,10.121,False
13877399956,app_store,us,2026-03-22T21:22:16-07:00,5,Buena aplicación,Me encanta,Gael Riv,10.121,False
13876576800,app_store,us,2026-03-22T15:07:40-07:00,4,Cashback en su TDC,Le falta ofrecer cashback en la tarjetas de crédito !!! Un 2 o 3% estaría genial ya que no hace atractiva usar su tarjeta,erny1985,10.121,False
13876410177,app_store,us,2026-03-22T13:59:48-07:00,5,It is fast,"No fees. Good exchange rates.
e-transfer work just fast.",Fooddy in Rio,10.121,True
13875662099,app_store,us,2026-03-22T09:36:09-07:00,5,Great service,"Revolute is top 
Fast! And easy",Filmich,10.121,False
13875126838,app_store,us,2026-03-22T06:45:47-07:00,5,Great app!,"Loooove Revolut!love that it has a certain kind of freedom in it that other banks don't. That's why I was recommended it by my cousin too! 
Thanks for having one of the best banking apps ever and for being helpful fast when I contacted the help and support group!",N3V0,10.121,False
13874231045,app_store,us,2026-03-22T00:31:52-07:00,5,Ringo,Amazing!!!!,The Ringo Fire,10.121,False
13871286772,app_store,us,2026-03-21T05:12:09-07:00,5,Best online bank I’ve tried so far,"From regular bank stuff, investments, CFDs and crypto through airport lounge access, all the way to very good insurance - this has it all.",lupo.sk,10.121,True
13871178709,app_store,us,2026-03-21T04:31:28-07:00,5,Convenient & Seamless,Ease any transfer to family and friends and minimizes currency transfer costs,zaimwy01,10.121,False
13870009434,app_store,us,2026-03-20T19:22:01-07:00,1,Does not work in Brunei.,"Being from Brunei, I am unable to register this app.",Vitamin Sea Addict,10.121,False
13869534039,app_store,us,2026-03-20T16:03:50-07:00,5,Good,Simple,Philipe Lain,10.121,False
13868155189,app_store,us,2026-03-20T07:28:27-07:00,5,Great services,The app is easy to use and convenient you can invest send money overseas get a card for online purchases that you can only use once making it extra safe for that,JC Mules,10.121,False
13867597269,app_store,us,2026-03-20T04:15:15-07:00,5,Very swift,"Efficient, fast and reliable",Mrlevelup,10.121,False
13865786245,app_store,us,2026-03-19T14:04:16-07:00,5,Break free from the chains of brick and mortar traditional banks,"Thanks to Revolut I can operate an international business, pay my providers, exchange money at a fair rate, etc. The same day that I need it. Goodbye to working with long bank transfers. I love Revolut.",Viajera123,10.121,True
13865559273,app_store,us,2026-03-19T12:33:54-07:00,5,Banking Freedom,"Revolut gave me banking freedom that my local bank couldn’t offer, let me explain. Freedom to send my son money to pay for groceries while he was in line to pay. Freedom to use an ATM when out of my home country. Freedom to invest in stocks and crypto. Freedom to easily save up to pay for bills and big purchases. Total banking freedom at my fingertips on a mobile app that is easy to use.",Stu4454,10.121,True
13865466312,app_store,us,2026-03-19T11:57:53-07:00,5,Great app,"Fast, convenient, and very practical. I use it all the time!",SavDd,10.121,False
13864068674,app_store,us,2026-03-19T03:40:10-07:00,5,Best bank ever!!,"All in one banking experience, fully digital and perfectly adapted to everyday needs, investing never been more easy!",Luigi1489,10.121,False
13863728205,app_store,us,2026-03-19T00:49:29-07:00,5,Love it,I like it very good,Higorashi,10.121,False
13862955325,app_store,us,2026-03-18T18:22:22-07:00,5,Cuenta,"Es una excelente plataforma, muy sencilla de utilizar. Solo estoy pendiente cuando tengan tarjeta de crédito.",JFernande 09,10.119,False
13862819237,app_store,us,2026-03-18T17:24:57-07:00,5,The Only Financial Product for Expats,I have lived abroad for a decade and tried so many financial products to make my finances easier as I earn in USD but spend in other currencies. Over the years I have had to use multiple products just to get quick and easy access to my money. But Revolut has really taken servicing travelers their specialty. I never ever have any problem with any transfer of any kind to most currencies and they have nice and on feature that help me keep track of my finances. I have also made use of their investment tools which are easy to use and intuitive. I can honestly say I have been more happy with them than any other traditional banking solution. 🫡,TheRealAdventureAddict,10.119,False
13862530439,app_store,us,2026-03-18T15:22:01-07:00,5,5 STAR,The best i ever used,Birhat Hamad Ameen,10.119,False
13861968669,app_store,us,2026-03-18T11:37:36-07:00,5,Great App,The user in your face is really easy to work with and is great for international travel. Excited for them to be established as a US bank.,High Handicap,10.119,False
13861802518,app_store,us,2026-03-18T10:35:35-07:00,1,Doesn’t Honor Promitions,"My friend signed-up for Revolut using my referral URL, deposited money and made 3 purchases over $10 that were compliant with the terms necessary for me to receive a $100 referral bonus.

Nevertheless, Revolut did not honor their $100 bonus offer.",DrHurricayne,10.119,False
13861300637,app_store,us,2026-03-18T07:40:51-07:00,5,Very handy app,"Quick , user friendly and secure!",Akrivos the Great,10.119,False
13860629975,app_store,us,2026-03-18T03:35:22-07:00,5,Nice work,Dood job,DILSOZ SD,10.119,False
13860580774,app_store,us,2026-03-18T03:12:38-07:00,5,Great banking app,"I enjoy being a Revolut user, the app works excellent and I have the ability to manage all my finances conveniently and hazzle-free.",Djis86,10.119,False
13860367149,app_store,us,2026-03-18T01:22:32-07:00,5,"Love this bank , so easy","So easy , I love it",Loicflo,10.119,False
13859454237,app_store,us,2026-03-17T17:45:43-07:00,5,Danny,Love it very easy,Intl trade,10.119,False
13858339876,app_store,us,2026-03-17T10:25:07-07:00,5,I like it,Very good app,hassi512,10.119,False
13857428478,app_store,us,2026-03-17T05:19:22-07:00,5,The perfect bank,This is the perfect bank and app every other bank should copy. You can do nearly everything easily.,Cfer4,10.119,False
13857386101,app_store,us,2026-03-17T05:03:20-07:00,5,Easy to use and easy to track,"No comment is necessary. 
Dependable and essential.
No, actually, I was upset when I learned I couldn’t deposit cash in my account. On second thought, I realized that they could probably figure a way to do it, but in terms of governance and compliance with AML it makes sense. Clients they could’ve have gotten will not be banking with them. That  puts them back at the top of the list.",Divikon,10.119,False
13857370508,app_store,us,2026-03-17T04:57:22-07:00,5,Best app,Great app and easy to use and understand. This digital money wallet works fast and good with ease,litle sista,10.119,True
13857100586,app_store,us,2026-03-17T02:59:41-07:00,5,Modern Banking,"Reliable, user friendly and great customer support.",Bita Tebaa,10.119,False
13855592136,app_store,us,2026-03-16T14:42:04-07:00,5,Best debit card ever,"Just the best! Love it, everyone should have it!",Tonyx1970,10.119,False
13853935517,app_store,us,2026-03-16T04:49:31-07:00,5,Opinion,God qualities of services!,Sylvyuk,10.119,False
13853390029,app_store,us,2026-03-16T00:15:08-07:00,5,"Great, but give me EU IBAN and direct debit",Get on par with Wise and provide EU IBAN for international customers,atikinnn,10.119,False
13853375637,app_store,us,2026-03-16T00:06:52-07:00,5,Recommended for international travelers,I love it!,Toni Akin,10.119,False
13853327493,app_store,us,2026-03-15T23:38:50-07:00,5,Great,Easy app for banking,Sue Luca,10.119,False
13853147279,app_store,us,2026-03-15T21:52:46-07:00,5,Best online banking platform,Easy to use and manage your money and assets,danielyoung80,10.119,False
13851931289,app_store,us,2026-03-15T12:59:12-07:00,1,Intrusive,"I forgot my PIN and now Revolut is asking for personal documents it has no business collecting. Worse, you can’t even speak with a representative unless you submit those documents. They can keep my money, but I just want them to leave me alone.",CamChain,10.119,False
13851770725,app_store,us,2026-03-15T12:00:40-07:00,5,Fast and convenient,Very convenient app,Zenia76,10.119,False
13851767812,app_store,us,2026-03-15T11:59:40-07:00,1,L’app non funziona,Non sono riuscita a registrarmi perche l’app non funziona.Grazie!,Tea soprano,10.119,False
13851696564,app_store,us,2026-03-15T11:34:28-07:00,1,Crashes at Face ID,"Can’t even sign up, closes out the app when it scans my face for registration",12339495589409266491,10.119,False
13850858278,app_store,us,2026-03-15T07:00:49-07:00,5,Just great,"Easy, fast and multi purpose. Enjoy your use",oliwwera,10.119,False
13849759926,app_store,us,2026-03-14T23:13:38-07:00,5,Easy,Very nice and easy,yatan13,10.119,False
13848866964,app_store,us,2026-03-14T16:36:46-07:00,5,Mexico bank,Definitely don’t need one with this! You can exchange to any currency!,Mommabear20201,10.119,True
13846649476,app_store,us,2026-03-14T03:10:28-07:00,5,Best Bank,There is no way in which a traditional bank its no feeling panic from REVOLUT technology and banking services for persons and companies.,Ballenix,10.119,False
13846420459,app_store,us,2026-03-14T01:23:45-07:00,1,Biometrics Scam,Requires biometric data up-front without forewarning after already taking other personal information and holds your account hostage until you take a selfie. I choose to DELETE instead. Creepy overreach.,Franz Schneider,10.119,False
13846404530,app_store,us,2026-03-14T01:16:12-07:00,5,Revolut is my sharp Sowrd,"It’s the only app that makes all financial decisions easy to take, helping family whilst being abroad no need to worry about sending money at all, I love it so much.",Mazen1995,10.119,False
13845921761,app_store,us,2026-03-13T21:10:50-07:00,5,Easy to send money,Great app! Fast and reliable!,alinmar,10.119,False
13845432263,app_store,us,2026-03-13T17:41:56-07:00,5,Smooth,You can send money to paysera accounts.,sikakama,10.119,False
13844496721,app_store,us,2026-03-13T11:25:16-07:00,5,Best user experience,Top notch banking technology system,AM493,10.119,False
13844484939,app_store,us,2026-03-13T11:20:51-07:00,5,Revolut is the best!,"Revolut is the best and most trustworthy company.  I highly recommend banking and investing with Revolut over brick and mortar traditional banks like BofA, Chase, WF, etc because the App is amazing and they do not charge insane fees for everything like banks.",HK92677,10.119,False
13843432401,app_store,us,2026-03-13T05:18:51-07:00,5,Easy,Great for intl transfers! Awesome rates!,Mbenavi3,10.119,False
13843346615,app_store,us,2026-03-13T04:46:18-07:00,5,The best,The best online banking,Lyonnelson,10.119,False
13843301452,app_store,us,2026-03-13T04:28:17-07:00,2,Joke referral program,High bar to pay they make it painful to order a physical card.    Save your energy and don’t recruit for them,TheJoe614,10.119,False
13842574156,app_store,us,2026-03-12T22:06:07-07:00,5,Super cool,Perfect,Maung95,10.119,False
13841752882,app_store,us,2026-03-12T15:52:03-07:00,5,Great App & Bank,Great to use App stable has a lot of features. I enjoy using this app for banking.,Mehmut Pasha,10.119,False
13840808345,app_store,us,2026-03-12T09:47:56-07:00,5,The best banking app,"I’m always very skeptical of any app that doesn’t have a brick-and-mortar location, but I think this one finally figured it out. I’m very impressed. I can do everything and more than any brick and water bank can including ACH and wires. The only thing that this is missing is Zelle and it will be perfect.",duanelux,10.119,False
13840673200,app_store,us,2026-03-12T09:00:48-07:00,5,Best Bank i ever had !,"Being a customer for more then 30 years with my Belgium Bank, Revolut provide even better service then my Belgium Bank !
Also way more simple, safe and faster !",danields61,10.119,False
13840090223,app_store,us,2026-03-12T05:39:35-07:00,5,"UI/UX, money transfers","Great UI/UX, fast and best value money transfers",Cosmic_blue99,10.119,False
13839738527,app_store,us,2026-03-12T03:18:12-07:00,4,Mr purity,"Revolut bank it’s one of the best bank with swift and fast payment,And their investment platform it’s top notch with enough staatics so you know what to invest in",purity Tobi,10.119,False
13838298380,app_store,us,2026-03-11T15:26:01-07:00,5,Excellent,Easy to use. Wide range of services. Excellent platform.,aew1223,10.119,False
13838119661,app_store,us,2026-03-11T14:12:33-07:00,5,Perfect,It’s the easiest bank ! Truly recommend!,chrisss321100,10.119,False
13837582626,app_store,us,2026-03-11T10:46:47-07:00,5,Love it,Use it!!,Alessia muchacho,10.119,False
13836189432,app_store,us,2026-03-11T01:55:31-07:00,5,Great savings and extremely convenient,"I use Revolut for almost decade, like their services. They happen to be the most convenient, economical, hassle-free way in most use cases I need financial services. I’m currently on their Metal plan.",want my human rights back,10.119,False
13835553766,app_store,us,2026-03-10T20:06:21-07:00,5,Very useful,No complaints so far,Brownsugar.t,10.119,False
13835013918,app_store,us,2026-03-10T16:09:14-07:00,5,The right way,Customer service is extraordinary good at what they do.  If they are not sure they make sure they get an answer & stay right with you until anything is taken care of .,ReVieW4U*,10.119,False
13834297636,app_store,us,2026-03-10T11:19:05-07:00,4,Ok,Works well,////2/,10.119,False
13834205383,app_store,us,2026-03-10T10:44:04-07:00,5,Working perfectly,Good app,sardxxxxxx,10.119,False
13834117407,app_store,us,2026-03-10T10:11:23-07:00,1,Will not verify,"This app is total junk, they wouldn’t verify perfectly correct information, its system is so bad not even their customer service can override it when they are proven wrong. Its all AI and good luck trusting these bots with your money",Kackle999,10.119,False
13833609496,app_store,us,2026-03-10T07:11:18-07:00,5,Modern Banking created Modern Needs!,"Great app, services created outside the banking box. Great customer service and low fees. Easy setup, easy security options, easy international transactions, easy alt coin trading, currency conversion.  It’s a dream bank!",suzieverona,10.119,True
13833042404,app_store,us,2026-03-10T03:31:08-07:00,5,Works great!,"Great service, allows me to send money seamlessly to my son and his landlord while he studies in Europe.",Hondulander,10.119,False
13832610611,app_store,us,2026-03-09T23:33:49-07:00,5,Best money app!!!,"Fast, flexible, convenient, competitive fees👌🏻",Genie 07,10.119,False
13832309350,app_store,us,2026-03-09T20:42:46-07:00,5,Overall Great Experience,"Just returned to banking with Revolut,  especially due to the 5.50% interest rate. Let’s hope the USA banking charter happens fast!",MS_103127,10.119,False
13830762914,app_store,us,2026-03-09T10:00:26-07:00,5,TPS,Awesome,Chokoboko,10.119,False
13830757875,app_store,us,2026-03-09T09:58:37-07:00,5,Buenísimo,"Muchas ventajas, Beneficion Fácil Todo",AleexanderAulrr,10.119,False
13829113645,app_store,us,2026-03-08T21:55:29-07:00,4,DO NOT WASTE YOUR TIME,I have been trying for days to move funds into my Revolut account. You’d think that they would make that part easy. 5 hours of tech support (if being bounced from one useless chat to another qualifies as support) in and I still have not been able to put money into Revolut. If it’s this hard to put money in I cannot imagine how much fun I’m gonna have trying to get money out. Going back to old school wire transfer.,skepticbill,10.119,False
13827648927,app_store,us,2026-03-08T11:25:59-07:00,5,International Transfers,Super easy and fast,BJB11,10.116,False
13826787727,app_store,us,2026-03-08T06:36:43-07:00,4,👌🏻,Excellent,rien à dire👌🏻,10.119,False
13826645232,app_store,us,2026-03-08T05:46:07-07:00,5,Best app,"Best app, working well all the time, definitely recommend",Paul_Zm1,10.116,True
13826559587,app_store,us,2026-03-08T05:13:09-07:00,5,The future of banking is here.,"I’ve been banking for decades, and nothing has come close to what Revolut delivers. 
From the moment you open the app, you realise you’re in the future. Instant spending notifications, multi- currency accounts and real-time currency exchange at interbank rates. Budgeting breakdowns, stock trading, crypto, savings vaults and business accounts — all in one impossibly sleek interface.",M.O. & X.V.,10.116,True
13823915659,app_store,us,2026-03-07T09:37:45-07:00,5,Love it,Ease of use internationally is great,p296606,10.116,False
13823844183,app_store,us,2026-03-07T09:14:01-07:00,5,Top,Até agora está ótimo,@otonio,10.119,False
13823670300,app_store,us,2026-03-07T08:17:16-07:00,5,👍❤️,❤️👍,damgalet ra,10.119,False
13823282083,app_store,us,2026-03-07T06:13:19-07:00,5,The best,The best of the best ever.  Thank you for exist 😃😃😃🙏,SalvaEnrico2525,10.119,False
13823082849,app_store,us,2026-03-07T05:07:04-07:00,5,Excellent: very highly recommended,"I have been using Revolut almost since the start, and it is absolutely superb. This is how banking should be. Very highly recommended.",RossUK,10.119,False
13821239025,app_store,us,2026-03-06T15:44:14-07:00,5,Good,Very comfortable to use,Almondproduction,10.116,False
13820977691,app_store,us,2026-03-06T13:53:58-07:00,5,Best banking app in EU by far,It just works the way banking should be nowadays,rewindm3,10.119,False
13820888345,app_store,us,2026-03-06T13:16:40-07:00,5,"Incredible UI, UX and CX!",User and Consumer Experience,JD Fola,10.116,False
13820838621,app_store,us,2026-03-06T12:56:12-07:00,5,Súper Revolut,Excelente plataforma,Súper Revolut,10.119,False
13820407408,app_store,us,2026-03-06T10:08:19-07:00,5,Fast and efficient,I love the fact that I’m in charge of my finances and can move the money between my accounts in a flash.,Innocent bystander 555,10.119,False
13820091373,app_store,us,2026-03-06T08:15:46-07:00,5,Amazing,Amazing,Usman Zafar60,10.116,False
13819821074,app_store,us,2026-03-06T06:44:20-07:00,5,Muito melhor que a Wise,Muito melhor que a wise,Christyndas,10.119,False
13817994886,app_store,us,2026-03-05T16:52:48-07:00,5,excelente app,súper está aplicancion,zuca 2103,10.116,False
13817863039,app_store,us,2026-03-05T15:56:34-07:00,5,Great app,"Always there for any need, well designed and very easy to use",davidsz3,10.119,False
13817539403,app_store,us,2026-03-05T13:38:31-07:00,5,The best bank,I have been a customer since 2017 and is better than any other bank,alb99991122,10.119,False
13815945634,app_store,us,2026-03-05T03:55:16-07:00,5,Love it,Good rates and fast service! Recommended,Irr24,10.116,False
13815547968,app_store,us,2026-03-05T00:47:36-07:00,5,Happy to use it,Very good 👍🏼 very easy and comfortable,assyrt,10.116,False
13814906329,app_store,us,2026-03-04T19:10:30-07:00,5,Gracias …,Es una de las mejores bancas online,Yurihm,10.116,False
13813318532,app_store,us,2026-03-04T08:25:16-07:00,5,Best,Best design and best functional banking app.,MaxxxzXD,10.116,False
